0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
1.252330580455467482e-02
7.321263835137880455e-04
-4.390734299315931372e-02
-4.474289691658594331e-02
-3.362223272305694954e-02
-7.299859786448215093e-02
-7.604409143903174961e-02
-8.598238959847608054e-02
-8.598238959847608054e-02
-8.598238959847608054e-02
-1.955557027631766864e-01
-8.467116973057152718e-01
3.668899824484043171e-01
3.668899824484043171e-01
2.360498558217279275e+00
3.988524267680153113e+00
3.988524267680153113e+00
3.988524267680153113e+00
3.988524267680153113e+00
3.988524267680153113e+00
3.988524267680153113e+00
3.988524267680153113e+00
3.100388292897791054e+00
2.232366929805287725e+00
2.232366929805287725e+00
2.232366929805287725e+00
2.232366929805287725e+00
4.610649787259698762e+00
4.610649787259698762e+00
5.581674967357348471e+00
6.548647834592038031e+00
6.797715710249415899e+00
7.112614832998263026e+00
7.112614832998263026e+00
7.112614832998263026e+00
7.112614832998263026e+00
1.215861208246534630e+01
1.012491978802911419e+01
7.019355814736318422e+00
4.260705719305635242e+00
2.092423804815600530e+00
1.567413216408769960e+00
2.630315427178173238e+00
4.453659557121678603e+00
6.355419391928812445e+00
7.725293102539375845e+00
8.741286084455193617e+00
1.105820599656498437e+01
1.105820599656498437e+01
1.105820599656498437e+01
1.074349821977306441e+01
1.067894707125886100e+01
1.046141573057352581e+01
1.005625627617155260e+01
9.663173542842168118e+00
9.663173542842168118e+00
4.658428043471930735e+00
4.658428043471930735e+00
4.658428043471930735e+00
1.011924386485947025e+01
1.391421157341228465e+01
1.707969315645178199e+01
1.922328804177054806e+01
1.922328804177054806e+01
1.922328804177054806e+01
1.922328804177054806e+01
1.922328804177054806e+01
1.612797320212977326e+01
1.303475868791933046e+01
1.291793281407447047e+01
1.402110605776571539e+01
1.402110605776571539e+01
1.402110605776571539e+01
1.402110605776571539e+01
1.865285583277843529e+01
2.277425579060985328e+01
2.479116322683145412e+01
2.425216797014050130e+01
2.207698941451715768e+01
1.941939526666689986e+01
1.691404936833722772e+01
1.567290599847553523e+01
1.403833918924606294e+01
1.497659610491185234e+01
1.720350452504116845e+01
1.932026432465476162e+01
2.107360731400642351e+01
2.166300409952495087e+01
2.120809875690828861e+01
2.120809875690828861e+01
2.120809875690828861e+01
2.097792937240356537e+01
2.097792937240356537e+01
2.097792937240356537e+01
2.097792937240356537e+01
2.097792937240356537e+01
1.790816635353522557e+01
1.790816635353522557e+01
1.956411393382742858e+01
2.161890620987538014e+01
2.314393813583345860e+01
2.358801114252376507e+01
2.351151275221669579e+01
2.351151275221669579e+01
2.351151275221669579e+01
2.351151275221669579e+01
2.351151275221669579e+01
2.351151275221669579e+01
2.393076622893580208e+01
2.445500016016208988e+01
2.474173247934461273e+01
2.460590521037351763e+01
2.427299341225166174e+01
2.375371024819039079e+01
2.324131622499538707e+01
2.206393128631890832e+01
2.196825649556497595e+01
2.136095629695820719e+01
2.228255912874308109e+01
2.204028727633729545e+01
2.187627068927983487e+01
2.162378710950591199e+01
2.157135168423595317e+01
2.163435187814888394e+01
2.176348639187687084e+01
2.174466690567913574e+01
2.293412351235225444e+01
2.400281618663100147e+01
2.320156775694739792e+01
2.311907038653688673e+01
2.295043517917608611e+01
2.268908181550975200e+01
2.241503242459156553e+01
